,0,1,2
5198,b6fabcf8-335e-31a5-9239-cf6f517c2fa9.yml,CELIAN_38,"{'b': {'world': 'world', 'x': 585.077792351389, 'y': 58.0, 'z': 4069.49508252515, 'yaw': -346.5783386230469, 'pitch': 9.33699893951416, 'world-name': ''}}"
5199,b70654a5-3076-3300-b1c1-f7c71b1da3db.yml,DENKK1,
5200,b70c2ec1-e992-301c-94f9-e532f55e97cc.yml,Guiguibs,
5201,b7192f96-2710-31c1-b64f-0f0b4c3ecd1b.yml,Drxsko,
5202,b719eb63-dd50-30c8-985d-1c11c1251f9c.yml,Hirohtoph,
5203,b71d9fb9-7fb0-337a-b7dd-55c1e65fb012.yml,Hugo6622,
5204,b73a1bec-3046-3986-9597-fc93e2dc5a74.yml,ChiefRenegade_,
5205,b73b4c49-d6e2-3320-ae0a-f4410299cc5c.yml,ENZO33127,"{'bad': {'world': 'world', 'x': -5864.300000011921, 'y': 148.0, 'z': -6906.7193607896725, 'yaw': -351.2840881347656, 'pitch': 11.387568473815918, 'world-name': ''}, 's': {'world': 'world', 'x': -1676.300000011921, 'y': 53.0, 'z': -5119.699999988079, 'yaw': -357.1551513671875, 'pitch': -1.1906508207321167, 'world-name': ''}, 'for': {'world': 'Nether', 'x': 740.0694170796562, 'y': 59.0, 'z': -3428.3470739252048, 'yaw': 90.28518676757812, 'pitch': 6.241628170013428, 'world-name': ''}}"
5206,b73c63b8-f4cc-328b-8e37-5b75fdcccd60.yml,Jeanbart64,
5207,b743c578-91d2-3a27-a312-bbf5bc2fd6c9.yml,YaNoxLeDozo,
5208,b7478b2c-d7a0-3454-91b7-34cb0b7998b3.yml,Dylan67,
5209,b74ccc70-d028-3b77-8b7a-7536f1ca60ee.yml,Aneym,"{'home': {'world': 'world', 'x': 5662.547488695219, 'y': 78.0, 'z': 4843.179764708145, 'yaw': -150.55850219726562, 'pitch': 17.56172752380371, 'world-name': ''}, 'mesa': {'world': 'world', 'x': -4312.190434058485, 'y': 60.0, 'z': -6816.037818078763, 'yaw': -89.501708984375, 'pitch': 10.968648910522461, 'world-name': ''}, 'mob': {'world': 'world', 'x': 5701.797250899627, 'y': 16.0, 'z': 4897.699999988079, 'yaw': -226.39126586914062, 'pitch': 27.494447708129883, 'world-name': ''}}"
5210,b764e261-1dc1-349d-9a3a-ecd1b8c14ff4.yml,younes31,"{'home': {'world': 'world', 'x': -5958.675542931884, 'y': 64.0, 'z': 4218.908860856553, 'yaw': 340.7998962402344, 'pitch': 20.39999771118164, 'world-name': ''}}"
5211,b765fd02-8f8f-32a5-b0c0-3b77820c2540.yml,Galactica272,"{'maison': {'world': 'world', 'x': 1557.0, 'y': 69.0, 'z': -3172.0, 'yaw': 0.0, 'pitch': 0.0, 'world-name': ''}, 'ville': {'world': 'world', 'x': -727.3036734541155, 'y': 72.0, 'z': 6802.675487669443, 'yaw': -243.635986328125, 'pitch': 14.261695861816406, 'world-name': ''}}"
5212,b7719e94-1db1-3b36-a388-3327465b0867.yml,Burrarr,
5213,b77964fc-1095-3ad9-9ea2-08dd3f8d04a7.yml,M1x27,
5214,b7796e61-4dfb-32e8-a4e2-d4898c172b5d.yml,latomatepasmure,
5215,b77ab046-de24-367c-bdf9-91afd13bf280.yml,Slendercreeper,
5216,b77cab98-d5d1-39e2-a6fd-bf19d94b9037.yml,iFear,
5217,b77ce0d6-b4d0-3b09-9d4c-72f8275fbbd5.yml,B00merHD,
5218,b79546db-3e61-3d32-b5a4-a7bed41f5d97.yml,XploreAndData,"{'home': {'world': '3da2593d-aa8a-40e0-9e7d-11b52db7b885', 'world-name': 'plot', 'x': -91.28057416717114, 'y': 76.15776662787637, 'z': 165.60022628760927, 'yaw': 104.24745178222656, 'pitch': 18.300060272216797}}"
5219,b7bcea69-a69b-3a92-980d-2bdccbda7579.yml,wood75,
5220,b7bd29d0-d0c2-3bf4-876d-a40203c744cb.yml,Nandai,
5221,b7c4e6c9-cdbf-3822-9989-cc6750cf4ffe.yml,Math53swagg,"{'home': {'world': 'world', 'x': 2331.8190822578763, 'y': 64.0, 'z': 3097.767191352253, 'yaw': 90.298583984375, 'pitch': 35.70000457763672, 'world-name': ''}}"
5222,b7c6a6c4-681a-3f90-8142-e18f0e6a259e.yml,Magoh,"{'home': {'world': 'world', 'x': -59.06317947446874, 'y': 64.0, 'z': -352.3809988615024, 'yaw': 238.0954132080078, 'pitch': 16.34999656677246, 'world-name': ''}, 'home2': {'world': 'Ressource', 'x': -922.6184774508242, 'y': 63.0, 'z': -1388.1736296732813, 'yaw': 182.5496368408203, 'pitch': 17.69992446899414, 'world-name': ''}}"
5223,b7c7b219-7ec8-3e4e-b931-3b666c3e0810.yml,lililove,
5224,b7c9dde3-0604-3421-8657-15f3601861f4.yml,Hugonurk,
5225,b7dc9c66-4b63-3716-809f-45b1fb6163e0.yml,ManoraptorZ,
5226,b7ea354c-bc44-30c2-8e0d-9de18c04290d.yml,vendredi,
5227,b7eaebf3-a1cd-3e89-af5c-c7afc59d432b.yml,lukepker,
5228,b7edca60-2ed6-3345-8a01-3094068b4f23.yml,Bentest60,
5229,b7f2dedd-3ae0-38fa-9256-8169edf8e1aa.yml,furious_jemper,
5230,b811282a-7372-39d2-92b0-af98902e0474.yml,Chloe_Lve,
5231,b8136579-5df5-3aeb-98ae-74bf375ec424.yml,Nukk_legammer,
5232,b81816cc-4662-31b3-9a28-2716d95d30a8.yml,Posabuodi,"{'bp': {'world': 'world', 'x': 2980.915835809813, 'y': 80.0, 'z': 4336.66572123398, 'yaw': -192.9001007080078, 'pitch': 28.349851608276367, 'world-name': ''}}"
5233,b819d94f-fefc-3a91-99fd-b0ed5b906e86.yml,gangster15,
5234,b83afd84-4775-39a4-8e64-1e72c6c91c44.yml,Firefly,
5235,b83f5ebb-32e7-3e38-b4ae-28711f8a1816.yml,Pillardssan,"{'home': {'world': 'world', 'x': -1842.7049500698433, 'y': 63.0, 'z': -2301.7449492145247, 'yaw': -301.7990417480469, 'pitch': 24.449983596801758, 'world-name': ''}, 'papa': {'world': 'Ressource', 'x': 157364.54918735867, 'y': 13.0, 'z': 150060.19785254367, 'yaw': -11.142578125, 'pitch': 8.250024795532227, 'world-name': ''}}"
5236,b840b476-b66f-31cc-9f38-f2a482261731.yml,Gabriel26,
5237,b858bb58-2eaf-3bdb-9384-396143d3f626.yml,Flesh,
5238,b85ff90b-fe31-345c-9fb8-496ddf010c7e.yml,Reah,"{'home': {'world': 'world', 'x': -546.4627646491253, 'y': 88.0, 'z': -3401.418487014358, 'yaw': 223.95172119140625, 'pitch': 18.300010681152344, 'world-name': ''}}"
5239,b867ff96-6b45-30c8-b683-b66b565725af.yml,blumikalialo,
5240,b871a005-5310-3f64-bdc0-c2818c494fd0.yml,TonTonRoro,
5241,b884aa0f-344f-3b36-a8ad-5d10415000ea.yml,matis,
5242,b8898712-8f57-35cb-81bc-3f1b08f83fa9.yml,STYL2_,"{'chaton': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': 766.5, 'y': 63.0, 'z': 84.5, 'yaw': 146.5341033935547, 'pitch': 13.199512481689453, 'world-name': 'world'}, 'home': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -1902.5, 'y': 74.0, 'z': -1565.5, 'yaw': -230.73190307617188, 'pitch': 8.291741371154785, 'world-name': 'world'}, 'maison': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4887.5, 'y': 63.0, 'z': -556.5, 'yaw': -80.71066284179688, 'pitch': 14.697671890258789, 'world-name': 'world'}, 'didi': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -4948.53150846841, 'y': 63.5, 'z': -617.4111926476721, 'yaw': 266.21514892578125, 'pitch': 31.275665283203125, 'world-name': 'world'}, 'dokka': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': 1279.5, 'y': 95.5, 'z': -7202.5, 'yaw': -98.6264877319336, 'pitch': 27.007198333740234, 'world-name': 'world'}, 'rose': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -495.5444694774788, 'y': 169.0, 'z': 467.5156937753951, 'yaw': -342.05853271484375, 'pitch': 9.160890579223633, 'world-name': 'world'}, 'farm': {'world': 'd097c14e-8288-4547-88dc-d9590a602c7b', 'x': 1116.407487398624, 'y': 36.0, 'z': -947.1259368297026, 'yaw': -243.6790771484375, 'pitch': 19.34758758544922, 'world-name': 'Nether'}, 'bichon': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': 601.9860791788823, 'y': 64.0, 'z': 766.4688649343778, 'yaw': 117.3732681274414, 'pitch': 17.1024227142334, 'world-name': 'world'}}"
5243,b8957e35-8458-3bd3-b538-61d72e3316f7.yml,clem,
5244,b895cd71-57a8-3590-808f-eabff8643d9d.yml,Bros_Minecraft56,
5245,b8a35795-948c-33a6-a671-afe7884415bd.yml,station5,
5246,b8a3cf22-0c0c-33e5-b86f-5c0810eb4e6c.yml,willi54,
5247,b8b0f512-5807-3a6f-9b89-d4d6f3fdf7a9.yml,babel,
5248,b8c14f6a-201b-3a4b-8642-440fe5987230.yml,__PrettyGirl__,
5249,b8c2f884-1286-3a69-a5ad-8cecd67b8996.yml,raph2103,
5250,b8d50918-f9d4-3095-b3c7-954b1a0194b5.yml,SachMinecraft,
5251,b8e119fa-704e-33a5-84df-0da2e3a8c48b.yml,arzox_0,
5252,b8e6763a-a77e-3baa-a6c5-bfb1cdc79c6f.yml,Quliford,
5253,b8e6b6db-aa73-34e4-8b21-054722c05a0c.yml,Brayan59,"{'home': {'world': 'world', 'x': 6047.393391894542, 'y': 94.0, 'z': 1162.854782064594, 'yaw': 81.29956817626953, 'pitch': 27.0000057220459, 'world-name': ''}}"
5254,b8eb3b0e-ad63-3334-88ff-56d290c5a2c8.yml,kingVDM,
5255,b8f8a976-cdb3-35b3-90d5-17abd3ce8cc9.yml,Ninonz,
5256,b9088070-cddb-3685-b798-164330295d96.yml,ritchi_fatiguer,
5257,b912beee-ac35-3ee5-ad2b-e03a9bf80b66.yml,zozo,"{'base1': {'world': 'world', 'x': -2161.5, 'y': 63.0, 'z': -1627.5, 'yaw': 29.038171768188477, 'pitch': 24.510238647460938, 'world-name': ''}, 'base2': {'world': 'world', 'x': -2772.1106882591744, 'y': 63.0, 'z': -656.5574705796579, 'yaw': 315.1502685546875, 'pitch': 24.15000343322754, 'world-name': ''}, 'base3': {'world': 'world', 'x': -2173.2470020856085, 'y': 240.0, 'z': -1638.2344827428012, 'yaw': 321.08831787109375, 'pitch': 31.050004959106445, 'world-name': ''}}"
5258,b9153aa5-e7ae-33aa-9bff-ece9410a6b73.yml,davpro74,
5259,b9157193-a7cc-3acc-ae66-0a0ea7fec3de.yml,jojocraft18,
5260,b9210675-85dd-3970-b29d-12c81389e31c.yml,S0unDs,"{'exp': {'world': 'End', 'x': -306.47439025716955, 'y': 66.0, 'z': -0.31327229402855833, 'yaw': -102.47866821289062, 'pitch': 16.379241943359375, 'world-name': ''}, 'base': {'world': 'world', 'x': 3246.3394357277857, 'y': 63.0, 'z': -2393.823706695922, 'yaw': -126.44798278808594, 'pitch': 20.70000457763672, 'world-name': ''}, 'slime': {'world': 'world', 'x': 43.39726689160349, 'y': 75.0, 'z': -859.5326180428631, 'yaw': -0.32012939453125, 'pitch': 0.9288138747215271, 'world-name': ''}}"
5261,b923d297-7520-3139-b979-22c1db788ddd.yml,jerome_15,
5262,b927ca8d-30a2-36f2-940e-ed485de74084.yml,yesser,
5263,b93ccd1f-6353-3080-9362-337959774d45.yml,Koizeay,
5264,b953cca5-dd51-3fd6-9460-dbd9f0e5a603.yml,Tristan,
5265,b955a092-b0b4-3edb-b773-eafe538d830d.yml,Oozeman,"{'c': {'world': 'world', 'x': -550.4690743486666, 'y': 65.0, 'z': -4756.7986606805825, 'yaw': -240.93365478515625, 'pitch': 5.054080486297607, 'world-name': ''}, 'b': {'world': 'world', 'x': -4568.887622976575, 'y': 69.0, 'z': -4423.89023310153, 'yaw': -91.52862548828125, 'pitch': 7.767990589141846, 'world-name': ''}}"
5266,b963512b-3509-3bf8-bcc2-1290d3c043e3.yml,thebg459,
5267,b96cf61c-7ed5-368d-99f7-3f9c517db2c4.yml,PaZioet62,
5268,b96e4491-be27-3ad0-b588-9d984640f844.yml,jojolol,
5269,b971ea95-700d-302e-9d56-6cc7f997ca90.yml,Rerou,
5270,b973352a-2708-36d4-ad29-a2999e5bcd19.yml,CrackedTest813,
5271,b98760f3-13fa-3eca-9f90-3eefdb9a5b42.yml,Twerso,
5272,b9882ca6-4b0f-3d04-a5e5-4a3615eba6c3.yml,quikou,
5273,b992f8e5-6207-3076-9ff7-3d3a52d497e2.yml,Aufrecht_,
5274,b9a360e1-087c-357f-a61f-a06fce35b8fb.yml,MasterGick122,
5275,b9ab58d4-b80c-3262-ba60-e6d52941a107.yml,neox,
5276,b9ae05ed-bfaa-3af5-8364-5866fe5a6196.yml,_Crome_,
5277,b9b1e435-7f60-34f9-8773-0c831eb3002e.yml,NezOrg,
5278,b9bf6b07-36e7-3868-8546-d0fc9ad20c13.yml,b3b3_c0yt3,"{'b': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -6625.425222163263, 'y': 63.0, 'z': 1590.8275583092131, 'yaw': -168.22926330566406, 'pitch': 3.1499431133270264, 'world-name': 'world'}, 'f': {'world': 'bd63a69b-f162-438e-8437-fbdb5ea04361', 'x': 1403.863968704511, 'y': 69.0, 'z': -2213.699999988079, 'yaw': -219.14988708496094, 'pitch': 12.000011444091797, 'world-name': 'Ressource'}, 'b1': {'world': '0d3982ce-45a9-4163-9f51-c5997ae4b00a', 'x': -7377.428754730908, 'y': 64.0, 'z': 2419.1921620823264, 'yaw': -30.485595703125, 'pitch': 10.613374710083008, 'world-name': 'world'}}"
5279,b9c2074d-13ab-391f-a8ec-fd84521744c6.yml,xtheudis,
5280,b9c2d5c7-aaab-3409-b7f2-8437e1f08c6f.yml,chachamiaw,"{'home': {'world': 'world', 'x': 4076.395084631037, 'y': 72.5, 'z': -1786.5151516684425, 'yaw': -112.79969024658203, 'pitch': -13.049986839294434, 'world-name': ''}, 'm2': {'world': 'world', 'x': 675.0688919965328, 'y': 64.875, 'z': 4917.653782392534, 'yaw': 357.560546875, 'pitch': 8.999984741210938, 'world-name': ''}, 'm3': {'world': 'world', 'x': 6275.827540260955, 'y': 64.0, 'z': 5953.128051389289, 'yaw': -7.799831390380859, 'pitch': 18.300006866455078, 'world-name': ''}}"
5281,b9c7ac14-dd62-3cc3-8104-bf9d364860c0.yml,coco1,
5282,b9c97e57-896e-35fe-98ac-f40598259e67.yml,ZeSnake_,"{'basestockage': {'world': 'world', 'x': 3842.2403270768937, 'y': 67.0, 'z': -3922.673239893996, 'yaw': -285.9716796875, 'pitch': 13.110665321350098, 'world-name': ''}, 'jungle': {'world': 'Ressource', 'x': -2329.699999988079, 'y': 70.0, 'z': -3614.0437165527296, 'yaw': 24.92599105834961, 'pitch': 17.561403274536133, 'world-name': ''}, 'iceberg': {'world': 'Ressource', 'x': 2699.6361436850966, 'y': 63.0, 'z': 3845.5138754098234, 'yaw': -253.14389038085938, 'pitch': 8.740148544311523, 'world-name': ''}}"
5283,b9cdc7aa-18d4-32bd-9dfc-5b368d8f0d50.yml,darkemeline02,
5284,b9ce10b1-56e4-37f4-bc86-01971cffc6ba.yml,kokowawaa,
5285,b9d0ec12-9954-39f7-b49b-5348a3b1ffb6.yml,lekilleur20,
5286,b9d9e546-58a1-3d88-813b-d35ffef3c079.yml,PychuDL,
5287,b9e4b626-5b67-394e-9577-cdfd90955918.yml,lebeau,"{'home': {'world': 'world', 'x': 153.50519353824188, 'y': 27.0, 'z': 24.440353749269793, 'yaw': -3.060950994491577, 'pitch': 3.7745184898376465, 'world-name': ''}}"
5288,ba181a0d-f357-377a-8db4-49237e35ec49.yml,G_a_T_o_R,
5289,ba40f690-cf9f-312a-89cd-e89ba2302c6b.yml,valentim,"{'basse': {'world': 'Ressource', 'x': 353.9253849608205, 'y': 70.0, 'z': -675.2281413251895, 'yaw': 189.28948974609375, 'pitch': 17.026317596435547, 'world-name': ''}, 'spawn': {'world': 'world', 'x': 156.63737079139182, 'y': 63.0, 'z': 39.843205391447086, 'yaw': -190.5074462890625, 'pitch': 21.062379837036133, 'world-name': ''}}"
5290,ba444842-cc1e-39a1-8046-96f7b5948e7f.yml,CrackedTest591,
5291,ba5746c8-44f1-3690-ae16-2be95273bebf.yml,Silvershadow34,"{'ma': {'world': 'world', 'x': -4263.583102864787, 'y': 74.5, 'z': -3725.6101934876892, 'yaw': 187.12811279296875, 'pitch': 35.10000228881836, 'world-name': ''}, 'jungle': {'world': 'Ressource', 'x': -4003.980443128736, 'y': 71.0, 'z': 4587.093615644784, 'yaw': -242.5500946044922, 'pitch': 13.34999942779541, 'world-name': ''}}"
5292,ba59ee31-5695-3ca4-a611-f10e1281d415.yml,_virusse_,"{'home': {'world': 'world', 'x': 555.9269570837808, 'y': 64.5, 'z': 2402.389182913988, 'yaw': 261.4663391113281, 'pitch': 15.639930725097656, 'world-name': ''}, 'a': {'world': 'world', 'x': 554.8660902787151, 'y': 64.5, 'z': 2402.5434226260377, 'yaw': 261.4663391113281, 'pitch': 15.639930725097656, 'world-name': ''}, 'b': {'world': 'world', 'x': 557.2195521564522, 'y': 64.5, 'z': 2402.1921682710927, 'yaw': 261.4663391113281, 'pitch': 15.639930725097656, 'world-name': ''}}"
5293,ba66da3b-6573-3961-a680-f7747002fb1a.yml,superharu,
5294,ba67ced1-8ce2-38e1-b099-f090c8bdb852.yml,toto,"{'base': {'world': 'world', 'x': 1706.300000011921, 'y': 71.0, 'z': 3717.2145452661944, 'yaw': 74.85143280029297, 'pitch': 3.2999396324157715, 'world-name': ''}, 'back': {'world': 'world', 'x': -638.283852351746, 'y': 73.0, 'z': -729.4526278636304, 'yaw': -66.5479736328125, 'pitch': 9.476360321044922, 'world-name': ''}}"
5295,ba6bf177-267f-35b1-a127-fff0a11fa1cb.yml,LePsYYcHoPatte,
5296,ba7590f6-77e3-34c9-97a1-0c0b730cd619.yml,da_helpy01,
5297,ba774ce0-4bf7-3bfd-bc13-62c23900c594.yml,omrane,
5298,ba7c77dc-d3c7-3514-bff0-bade1f9cb8a3.yml,XtremSplit,
5299,ba85d9f8-9fa2-3fb8-8b5c-3e2a13301881.yml,Louis780,"{'home': {'world': 'world', 'x': 1017.3060916985233, 'y': 68.0, 'z': -3823.1451631009845, 'yaw': -102.747314453125, 'pitch': 24.543338775634766, 'world-name': ''}}"
5300,baabae71-ed53-3a2d-8ad7-9dc33984c621.yml,bryan80,"{'home': {'world': 'Ressource', 'x': 6916.624891287386, 'y': 79.0, 'z': -5102.916038109714, 'yaw': -359.8502197265625, 'pitch': 22.50002098083496, 'world-name': ''}}"
5301,bab6942b-beeb-3e09-8f29-64b26d019796.yml,fleurmailys,
5302,babced5b-6866-36d3-91dc-f89625e216c9.yml,lamo1234,
5303,babe9972-6c95-3638-a1fb-d53fadf0ab91.yml,VorloxFR,"{'home': {'world': 'world', 'x': 1940.0262256478877, 'y': 110.0, 'z': -3513.2942754441997, 'yaw': -235.24681091308594, 'pitch': 0.4500004053115845, 'world-name': ''}, 'tortue2': {'world': 'world', 'x': -3523.8588681696356, 'y': 65.0, 'z': -5834.852392809957, 'yaw': 84.24370574951172, 'pitch': 22.20000457763672, 'world-name': ''}, 'home22': {'world': 'world', 'x': 217.51495294669868, 'y': 56.0, 'z': 6307.523472827093, 'yaw': -101.8499755859375, 'pitch': 29.999990463256836, 'world-name': ''}}"
5304,bacf9274-6216-39a4-afe9-d7cd9e6ff627.yml,PapyChatDu21,
5305,bad56385-1f6a-34c7-a721-cc40a6a30bcd.yml,beberote,"{'maison': {'world': 'world', 'x': 4544.440045824688, 'y': 133.0, 'z': -3376.3611596442292, 'yaw': 38.369049072265625, 'pitch': 17.700040817260742, 'world-name': ''}}"
5306,baece31f-7586-3c41-86e1-286a93131dee.yml,FalconX,
5307,baf00d93-80c7-3595-9c29-6a6a9551461f.yml,majalejo33,
5308,baf02174-0369-3ff1-9b80-91af72055a87.yml,master86,
5309,bafc9375-a245-3089-baeb-db341ecbea79.yml,Crackly,
5310,bb08d88a-0084-3c97-90b3-a0dc55e86b4b.yml,MrSergent,"{'home': {'world': 'world', 'x': -3178.4908869761075, 'y': 57.0, 'z': -1045.8311147828, 'yaw': -176.564208984375, 'pitch': 18.900104522705078, 'world-name': ''}}"
5311,bb0f4d42-a43a-34c1-b342-b4689448c3f2.yml,Willou40,
5312,bb14e65e-9267-3d7d-9c53-04f6e8d4aa41.yml,Volkynn,
5313,bb2fb17f-8e81-3e4a-b0df-a5f1e904c434.yml,Nocteris,"{'base': {'world': 'world', 'x': 5888.58103277702, 'y': 100.0, 'z': -2895.1427802396774, 'yaw': -264.96832275390625, 'pitch': 14.732579231262207, 'world-name': ''}}"
5314,bb3ad87a-360a-33b0-b2fe-8bdabb636b8d.yml,BaptisteCariou,
5315,bb45224b-f9f5-396d-bc0f-f628c493cb82.yml,davoolt,
5316,bb49da9c-dcd7-3ce1-bdb5-5682a842079d.yml,Duranos,"{'maison': {'world': 'world', 'x': 6582.4342940534025, 'y': 63.0, 'z': -521.3285962204241, 'yaw': -145.1999969482422, 'pitch': 14.099992752075195, 'world-name': ''}}"
5317,bb4a6be5-3ae4-37ed-9089-e53612ecb241.yml,ExeFixe,
5318,bb4b18c8-1ffc-3673-b513-b016df4b403c.yml,mineerbak,
5319,bb576cf1-693b-3dcc-b07a-ad28329245b2.yml,yyygh33,"{'home': {'world': 'world', 'x': -1028.363757961788, 'y': 69.0, 'z': -2117.065589569266, 'yaw': -8.40216064453125, 'pitch': 29.249937057495117, 'world-name': ''}, 'b': {'world': 'world', 'x': -1028.6997425551522, 'y': 53.0, 'z': -2119.5888622359703, 'yaw': -78.60187530517578, 'pitch': 7.949970722198486, 'world-name': ''}}"
5320,bb5b0e50-880c-33ab-8344-62a7dfa7d489.yml,kit_kat,"{'home': {'world': 'world', 'x': -6708.491420481815, 'y': 63.0, 'z': -664.7574206726185, 'yaw': -275.3999938964844, 'pitch': 7.64999532699585, 'world-name': ''}, 'maison': {'world': 'world', 'x': -6708.491420481815, 'y': 63.0, 'z': -664.7574206726185, 'yaw': -275.3999938964844, 'pitch': 7.64999532699585, 'world-name': ''}}"
5321,bb5b610e-a1d6-3741-8008-5efe70fcc0e7.yml,loulou2303,
5322,bb659604-a5d4-36f0-ad39-5cbb55885654.yml,Boubou,
5323,bb8010bd-40eb-325c-a352-356aa10f4ce1.yml,masterofgame09,
5324,bb80749b-1f49-3326-848d-3caba7f1ce58.yml,Normanisalive,"{'home': {'world': 'world', 'x': 1698.4067240009126, 'y': 111.0, 'z': -4485.422941797174, 'yaw': -24.75006675720215, 'pitch': 88.94999694824219, 'world-name': ''}}"
5325,bb9024a7-e30f-34df-88e9-90e1ffcf60ed.yml,blazou38,
5326,bba04c30-b090-3322-ba75-c9e868bb5004.yml,Meowsky,"{'lave': {'world': 'world', 'x': -2254.971587143875, 'y': 60.0, 'z': -1639.942874904401, 'yaw': 24.97808837890625, 'pitch': 27.00022315979004, 'world-name': ''}, 'home': {'world': 'world', 'x': 5172.478756172008, 'y': 72.0, 'z': 855.8991883907985, 'yaw': 358.2491455078125, 'pitch': -2.700162887573242, 'world-name': ''}, 'mine': {'world': 'Ressource', 'x': 4475.513012903918, 'y': 23.0, 'z': 2585.300000011921, 'yaw': 76.5394287109375, 'pitch': 20.418203353881836, 'world-name': ''}, 'ring': {'world': 'world', 'x': 5142.448770593912, 'y': 169.0, 'z': 785.2100857976353, 'yaw': 122.78707885742188, 'pitch': 43.6495361328125, 'world-name': ''}, 'ring2': {'world': 'world', 'x': 5144.169292653008, 'y': 129.0, 'z': 845.6259674356511, 'yaw': 191.04566955566406, 'pitch': 60.52475357055664, 'world-name': ''}}"
5327,bba2e6d0-9f77-32bb-8a9f-62846bf18e5e.yml,CrackedTest114,
5328,bbafb9a3-f6ff-3533-9d53-9f85be592d9b.yml,electrozz59,
5329,bbbca4cb-80e0-3aba-b9be-d2d33571bb30.yml,rubydirt,
5330,bbd3a7e9-66f6-354c-8479-f82c7c970b1e.yml,Cyp2001,
5331,bbd48cf5-b3c4-3716-988f-deb505f95fcd.yml,Gahkx,"{'b': {'world': 'world', 'x': 6391.521919709633, 'y': 99.0, 'z': -3925.5176456750305, 'yaw': 116.8073959350586, 'pitch': 12.117534637451172, 'world-name': ''}}"
5332,bbdeb299-e8cc-3411-b746-8965ca2ff88c.yml,_Light_Phoenix_,"{'maison': {'world': 'world', 'x': -5481.380433135822, 'y': 77.0, 'z': 1460.5027673249997, 'yaw': -24.20013427734375, 'pitch': 14.149877548217773, 'world-name': ''}, 'jungle': {'world': 'world', 'x': 1448.3574525116524, 'y': 69.0, 'z': -4048.7149614077775, 'yaw': 164.39993286132812, 'pitch': 22.5000057220459, 'world-name': ''}, 'me': {'world': 'world', 'x': -5270.088905268833, 'y': 63.0, 'z': 1095.446271055644, 'yaw': -336.53912353515625, 'pitch': 12.29994010925293, 'world-name': ''}}"
5333,bbe50347-797c-3d62-9ed0-54ac36524f19.yml,coco1559,"{'home': {'world': 'world', 'x': -3883.4191990911977, 'y': 70.0, 'z': 2771.3282696021843, 'yaw': -354.3206787109375, 'pitch': 32.84992980957031, 'world-name': ''}}"
5334,bbe57459-0d97-336a-b125-68f9cc583f82.yml,pikablok_GAMING,
5335,bbf50569-d768-3cd5-b13c-1870382df120.yml,iamam,
5336,bbf9b742-5dac-3a1a-bfc4-1afc833031b5.yml,Mama_1802,"{'home': {'world': 'world', 'x': -974.8201459612432, 'y': 63.0, 'z': -364.07248306762654, 'yaw': 197.0791015625, 'pitch': 27.750024795532227, 'world-name': ''}}"
5337,bc04807e-6e92-3600-aec6-1258e0f72263.yml,DamsGamer,
5338,bc0f0227-a1b7-3201-b376-c50177cc5522.yml,pepoeuf04,
5339,bc0f0e0a-5e5b-3d70-a258-b70da6022d03.yml,Aloix1234,
5340,bc14c5b6-96a3-3177-9997-89b24aaa1e35.yml,Axelote,
5341,bc2389a2-9cd1-3dad-96a1-18d815bed4c9.yml,Amyley,
5342,bc2fc559-ef7a-33d7-98f0-caa344cb8052.yml,Frosty,"{'base': {'world': 'world', 'x': 145.62802433652885, 'y': 64.0, 'z': 15.858555538280482, 'yaw': -139.89981079101562, 'pitch': 1.3863861560821533, 'world-name': ''}}"
5343,bc305aee-37e6-374e-8329-d32d345d5098.yml,frifri84,"{'home': {'world': 'world', 'x': 2895.8113884511527, 'y': 65.0, 'z': 971.1649401839833, 'yaw': 231.3028564453125, 'pitch': 18.449981689453125, 'world-name': ''}}"
5344,bc33a31e-9fea-30c4-a4f7-0be9a5189ff1.yml,PandaYaw,
5345,bc44b197-0ca9-379f-bfc6-397e06f14be8.yml,fadelx5z,
5346,bc4c7581-53ae-32a2-a145-2931e14b78c4.yml,TwegSide,
5347,bc50af82-ab4b-388d-af44-9292076354b6.yml,mrMoustache,
5348,bc5c3b60-af86-3809-b910-fac4c01936e1.yml,Ousen_,
5349,bc5cd7f0-4466-3378-9cd8-a5483d120556.yml,CrackedTest675,
5350,bc60994c-db26-3fe8-a433-660baa425b24.yml,KURJACKUS,
5351,bc6a5943-74d4-3946-8bf8-edc3d558bb39.yml,lilian3,
